"Geneid","at_id","SYMBOL","functional_group","log2FoldChange","pvalue","padj","GENENAME"
"GUL05G002487","AT5G50200","ATNRT3.1","Hormone: Jasmonic Acid",-3.76074492505254,0.00309016869302557,0.00732843851898024,"Wound-responsive gene 3 (WR3).  Encodes a high-affinity nitrate transporter. Up-regulated by nitrate. Involved in jasmonic acid-independent wound signal transduction."
"GUL05G002487","AT5G50200","NRT3.1","Hormone: Jasmonic Acid",-3.76074492505254,0.00309016869302557,0.00732843851898024,"Wound-responsive gene 3 (WR3).  Encodes a high-affinity nitrate transporter. Up-regulated by nitrate. Involved in jasmonic acid-independent wound signal transduction."
"GUL05G002487","AT5G50200","WR3","Hormone: Jasmonic Acid",-3.76074492505254,0.00309016869302557,0.00732843851898024,"Wound-responsive gene 3 (WR3).  Encodes a high-affinity nitrate transporter. Up-regulated by nitrate. Involved in jasmonic acid-independent wound signal transduction."
"GUL03G002083","AT4G16740","ATTPS03","Hormone: Jasmonic Acid",2.3118990903096,0.00362699890453771,0.00850295482988528,"Encodes an (E,E)-alpha-farnesene synthase in the Col ecotype of Arabidopsis. This enzyme can also catalyze the formation of (E)-beta-ocimene as well as trace amounts of myrcene and other related compounds in vitro. The cytosolic localization of the protein may make it favor (E,E)-alpha-farnesene biosynthesis because the precursor of this product, FPP, is primarily cytosolic. Transcript levels for this gene increase in response to treatment with the jasmonic acid mimic coronalon or in response to the insect <i>Plutella xylostella</i>. TPS03 transcripts can also be detected in flowers. A similar protein from the C24 ecotype with one amino acid change (S267F) has a different substrate specificity."
"GUL03G002083","AT4G16740","TPS03","Hormone: Jasmonic Acid",2.3118990903096,0.00362699890453771,0.00850295482988528,"Encodes an (E,E)-alpha-farnesene synthase in the Col ecotype of Arabidopsis. This enzyme can also catalyze the formation of (E)-beta-ocimene as well as trace amounts of myrcene and other related compounds in vitro. The cytosolic localization of the protein may make it favor (E,E)-alpha-farnesene biosynthesis because the precursor of this product, FPP, is primarily cytosolic. Transcript levels for this gene increase in response to treatment with the jasmonic acid mimic coronalon or in response to the insect <i>Plutella xylostella</i>. TPS03 transcripts can also be detected in flowers. A similar protein from the C24 ecotype with one amino acid change (S267F) has a different substrate specificity."
"GUL07G003357","AT5G44030","CESA4","Hormone: Jasmonic Acid",3.04001235094283,0.00531454058097571,0.0120538554180655,"Encodes a cellulose synthase involved in secondary cell wall biosynthesis. Confers resistance towards bacterial and fungal pathogens, independent of salicylic acid, ethylene and jasmonate signaling."
"GUL07G003357","AT5G44030","IRX5","Hormone: Jasmonic Acid",3.04001235094283,0.00531454058097571,0.0120538554180655,"Encodes a cellulose synthase involved in secondary cell wall biosynthesis. Confers resistance towards bacterial and fungal pathogens, independent of salicylic acid, ethylene and jasmonate signaling."
"GUL07G003357","AT5G44030","NWS2","Hormone: Jasmonic Acid",3.04001235094283,0.00531454058097571,0.0120538554180655,"Encodes a cellulose synthase involved in secondary cell wall biosynthesis. Confers resistance towards bacterial and fungal pathogens, independent of salicylic acid, ethylene and jasmonate signaling."
"GUL01G002494","AT1G55020","ATLOX1","Hormone: Jasmonic Acid",-1.02728530301715,0.00614816327326142,0.0137677345999685,"lipoxygenase, a defense gene conferring resistance Xanthomonas campestris"
"GUL01G002494","AT1G55020","LOX1","Hormone: Jasmonic Acid",-1.02728530301715,0.00614816327326142,0.0137677345999685,"lipoxygenase, a defense gene conferring resistance Xanthomonas campestris"
"GUL01G004848","AT2G06050","AtOPR3","Hormone: Jasmonic Acid",-1.14339535749339,0.0072886696600248,0.0160940908201519,"Encodes a 12-oxophytodienoate reductase that is required for jasmonate biosynthesis. Mutants are male sterile and defective in pollen dehiscence. Shows activity towards 2,4,6-trinitrotoluene."
"GUL01G004848","AT2G06050","DDE1","Hormone: Jasmonic Acid",-1.14339535749339,0.0072886696600248,0.0160940908201519,"Encodes a 12-oxophytodienoate reductase that is required for jasmonate biosynthesis. Mutants are male sterile and defective in pollen dehiscence. Shows activity towards 2,4,6-trinitrotoluene."
"GUL01G004848","AT2G06050","OPR3","Hormone: Jasmonic Acid",-1.14339535749339,0.0072886696600248,0.0160940908201519,"Encodes a 12-oxophytodienoate reductase that is required for jasmonate biosynthesis. Mutants are male sterile and defective in pollen dehiscence. Shows activity towards 2,4,6-trinitrotoluene."
"GUL06G003828","AT2G23620","ATMES1","Hormone: Jasmonic Acid",1.93566524656816,0.00769709162381205,0.0168910693600876,"Encodes a protein shown to have carboxylesterase activity, methyl salicylate esterase activity, methyl jasmonate esterase activity, and methyl IAA esterase activity in vitro. MES1 appears to be involved in MeSA hydrolysis in planta. Expression of MES1 can restore systemic acquired resistance in SAR-deficient tobacco plants. This protein does not act on MeGA4, or MEGA9 in vitro."
"GUL06G003828","AT2G23620","MES1","Hormone: Jasmonic Acid",1.93566524656816,0.00769709162381205,0.0168910693600876,"Encodes a protein shown to have carboxylesterase activity, methyl salicylate esterase activity, methyl jasmonate esterase activity, and methyl IAA esterase activity in vitro. MES1 appears to be involved in MeSA hydrolysis in planta. Expression of MES1 can restore systemic acquired resistance in SAR-deficient tobacco plants. This protein does not act on MeGA4, or MEGA9 in vitro."
"GUL03G003545","AT1G17420","ATLOX3","Hormone: Jasmonic Acid",-3.59348343252548,0.00772173315477629,0.0169406004127715,"Lipoxygenase"
"GUL03G003545","AT1G17420","LOX3","Hormone: Jasmonic Acid",-3.59348343252548,0.00772173315477629,0.0169406004127715,"Lipoxygenase"
"GUL04G005197","AT4G38130","ATHD1","Hormone: Jasmonic Acid",-6.1762276291073,0.0110389684094437,0.0234266668113253,"Encodes a histone deacetylase that enhances AtERF7-mediated transcriptional repression. Binds SIM3 and ERF7.  Expressed in the nucleus in most tissues examined and throughout the life of the plant. Involved in jasmonic acid and ethylene dependent pathogen resistance. The sequence in GenBank has 17 AG dinucleotide repeats missing, which is also missing in Ler shotgun sequence from Cereon. Although it is annotated to be in Columbia, the GB sequence is probably not of Columbia origin. Plays a role in embryogenesis as mutants grown at higher temperatures display abnormalities in the organization of the root and shoot. Plant lines expressing an RNAi construct targeted against HDA19 shows some resistance to agrobacterium-mediated root transformation."
"GUL04G005197","AT4G38130","ATHDA19","Hormone: Jasmonic Acid",-6.1762276291073,0.0110389684094437,0.0234266668113253,"Encodes a histone deacetylase that enhances AtERF7-mediated transcriptional repression. Binds SIM3 and ERF7.  Expressed in the nucleus in most tissues examined and throughout the life of the plant. Involved in jasmonic acid and ethylene dependent pathogen resistance. The sequence in GenBank has 17 AG dinucleotide repeats missing, which is also missing in Ler shotgun sequence from Cereon. Although it is annotated to be in Columbia, the GB sequence is probably not of Columbia origin. Plays a role in embryogenesis as mutants grown at higher temperatures display abnormalities in the organization of the root and shoot. Plant lines expressing an RNAi construct targeted against HDA19 shows some resistance to agrobacterium-mediated root transformation."
"GUL04G005197","AT4G38130","HD1","Hormone: Jasmonic Acid",-6.1762276291073,0.0110389684094437,0.0234266668113253,"Encodes a histone deacetylase that enhances AtERF7-mediated transcriptional repression. Binds SIM3 and ERF7.  Expressed in the nucleus in most tissues examined and throughout the life of the plant. Involved in jasmonic acid and ethylene dependent pathogen resistance. The sequence in GenBank has 17 AG dinucleotide repeats missing, which is also missing in Ler shotgun sequence from Cereon. Although it is annotated to be in Columbia, the GB sequence is probably not of Columbia origin. Plays a role in embryogenesis as mutants grown at higher temperatures display abnormalities in the organization of the root and shoot. Plant lines expressing an RNAi construct targeted against HDA19 shows some resistance to agrobacterium-mediated root transformation."
"GUL04G005197","AT4G38130","HDA1","Hormone: Jasmonic Acid",-6.1762276291073,0.0110389684094437,0.0234266668113253,"Encodes a histone deacetylase that enhances AtERF7-mediated transcriptional repression. Binds SIM3 and ERF7.  Expressed in the nucleus in most tissues examined and throughout the life of the plant. Involved in jasmonic acid and ethylene dependent pathogen resistance. The sequence in GenBank has 17 AG dinucleotide repeats missing, which is also missing in Ler shotgun sequence from Cereon. Although it is annotated to be in Columbia, the GB sequence is probably not of Columbia origin. Plays a role in embryogenesis as mutants grown at higher temperatures display abnormalities in the organization of the root and shoot. Plant lines expressing an RNAi construct targeted against HDA19 shows some resistance to agrobacterium-mediated root transformation."
"GUL04G005197","AT4G38130","HDA19","Hormone: Jasmonic Acid",-6.1762276291073,0.0110389684094437,0.0234266668113253,"Encodes a histone deacetylase that enhances AtERF7-mediated transcriptional repression. Binds SIM3 and ERF7.  Expressed in the nucleus in most tissues examined and throughout the life of the plant. Involved in jasmonic acid and ethylene dependent pathogen resistance. The sequence in GenBank has 17 AG dinucleotide repeats missing, which is also missing in Ler shotgun sequence from Cereon. Although it is annotated to be in Columbia, the GB sequence is probably not of Columbia origin. Plays a role in embryogenesis as mutants grown at higher temperatures display abnormalities in the organization of the root and shoot. Plant lines expressing an RNAi construct targeted against HDA19 shows some resistance to agrobacterium-mediated root transformation."
"GUL04G005197","AT4G38130","HDAC19","Hormone: Jasmonic Acid",-6.1762276291073,0.0110389684094437,0.0234266668113253,"Encodes a histone deacetylase that enhances AtERF7-mediated transcriptional repression. Binds SIM3 and ERF7.  Expressed in the nucleus in most tissues examined and throughout the life of the plant. Involved in jasmonic acid and ethylene dependent pathogen resistance. The sequence in GenBank has 17 AG dinucleotide repeats missing, which is also missing in Ler shotgun sequence from Cereon. Although it is annotated to be in Columbia, the GB sequence is probably not of Columbia origin. Plays a role in embryogenesis as mutants grown at higher temperatures display abnormalities in the organization of the root and shoot. Plant lines expressing an RNAi construct targeted against HDA19 shows some resistance to agrobacterium-mediated root transformation."
"GUL04G005197","AT4G38130","RPD3A","Hormone: Jasmonic Acid",-6.1762276291073,0.0110389684094437,0.0234266668113253,"Encodes a histone deacetylase that enhances AtERF7-mediated transcriptional repression. Binds SIM3 and ERF7.  Expressed in the nucleus in most tissues examined and throughout the life of the plant. Involved in jasmonic acid and ethylene dependent pathogen resistance. The sequence in GenBank has 17 AG dinucleotide repeats missing, which is also missing in Ler shotgun sequence from Cereon. Although it is annotated to be in Columbia, the GB sequence is probably not of Columbia origin. Plays a role in embryogenesis as mutants grown at higher temperatures display abnormalities in the organization of the root and shoot. Plant lines expressing an RNAi construct targeted against HDA19 shows some resistance to agrobacterium-mediated root transformation."
"GUL01G005149","AT4G02570","ATCUL1","Hormone: Jasmonic Acid",-4.30568481860157,0.0115177119236229,0.0243416174753705,"Encodes a cullin that is a component of  SCF ubiquitin ligase complexes involved in mediating responses to auxin and jasmonic acid. Homozygous auxin-resistant mutants arrest growth soon after germination, lacking a root and hypocotyl.  Heterozygotes display a variety of phenotypes consistent with impaired auxin response."
"GUL01G005149","AT4G02570","AXR6","Hormone: Jasmonic Acid",-4.30568481860157,0.0115177119236229,0.0243416174753705,"Encodes a cullin that is a component of  SCF ubiquitin ligase complexes involved in mediating responses to auxin and jasmonic acid. Homozygous auxin-resistant mutants arrest growth soon after germination, lacking a root and hypocotyl.  Heterozygotes display a variety of phenotypes consistent with impaired auxin response."
